利用日付,利用時間,利用曜日,利用者ID,利用者名,身分,部局,連携用コード,学年,利用装置,判定結果
2016/06/01,10:28:45,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:28:46,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,10:28:47,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:28:48,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:28:51,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:28:52,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:28:54,水曜日,,,学生,文学部,,4,入館ゲート2,許可
2016/06/01,10:28:56,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:28:57,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:29:00,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:29:07,水曜日,,,学生,経済学部,,,入館ゲート2,許可
2016/06/01,10:29:13,水曜日,,,学生,薬学部,,2,入館ゲート2,許可
2016/06/01,10:29:24,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,10:29:27,水曜日,,,学生,文学部,,,入館ゲート2,許可
2016/06/01,10:29:30,水曜日,,,学生,工学部,入館可,1,入館ゲート2,許可
2016/06/01,10:29:34,水曜日,,,学生,医学部,,1,入館ゲート1,許可
2016/06/01,10:29:35,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,10:29:42,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,10:29:48,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:29:50,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,10:29:50,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:29:53,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,10:29:54,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:29:55,水曜日,,,学生,医学部,,1,入館ゲート2,許可
2016/06/01,10:29:58,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,10:29:58,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:30:00,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,10:30:01,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,10:30:03,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,10:30:05,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:30:06,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:30:08,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,10:30:11,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:30:13,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:30:15,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:30:17,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:30:19,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,10:30:20,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,10:30:22,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:30:23,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:30:25,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:30:25,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:30:27,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:30:29,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:30:29,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:30:31,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:30:35,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:30:42,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,10:30:43,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,10:30:52,水曜日,,,学生,理学部,入館可,2,入館ゲート2,許可
2016/06/01,10:30:54,水曜日,,,大学院生,工学部,,M1,入館ゲート1,許可
2016/06/01,10:30:58,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:30:58,水曜日,,,大学院生,文学部,,D2,入館ゲート2,許可
2016/06/01,10:31:02,水曜日,,,学生,文学部,入館可,3,入館ゲート1,許可
2016/06/01,10:31:10,水曜日,,,学生,経済学部,,1,入館ゲート1,許可
2016/06/01,10:31:14,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:31:18,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,10:31:18,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,10:31:21,水曜日,,,学生,経済学部,,,入館ゲート2,許可
2016/06/01,10:31:27,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:31:28,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:31:30,水曜日,,,学生,農学部,,2,入館ゲート1,許可
2016/06/01,10:31:31,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,10:31:41,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:31:59,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,10:32:27,水曜日,,,大学院生,生命科学,,M2,入館ゲート1,許可
2016/06/01,10:32:36,水曜日,,,学生,文学部,,4,入館ゲート2,許可
2016/06/01,10:32:41,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,10:32:55,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:32:58,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,10:32:58,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:33:02,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:33:03,水曜日,,,学生,経済学部,,2,入館ゲート2,許可
2016/06/01,10:33:07,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,10:33:17,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,10:33:21,水曜日,,,学生,経済学部,,1,入館ゲート1,許可
2016/06/01,10:33:22,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:34:04,水曜日,,,大学院生,理学部,,M1,入館ゲート2,許可
2016/06/01,10:34:20,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,10:34:24,水曜日,,,学生,薬学部,,2,入館ゲート1,許可
2016/06/01,10:34:27,水曜日,,,学生,理学部,入館可,1,入館ゲート2,許可
2016/06/01,10:34:35,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,10:34:42,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:34:46,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,10:34:47,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,10:34:59,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:35:00,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:35:05,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:35:16,水曜日,,,学生,経済学部,,3,入館ゲート1,許可
2016/06/01,10:35:47,水曜日,,,大学院生,農学部,,M2,入館ゲート2,許可
2016/06/01,10:36:05,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,10:36:17,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,10:36:41,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,10:37:20,水曜日,,,学生,文学部,入館可,,入館ゲート1,許可
2016/06/01,10:37:25,水曜日,,,大学院生,経済学部,,,入館ゲート2,許可
2016/06/01,10:37:44,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:37:51,水曜日,,,学生,文学部,入館可,3,入館ゲート1,許可
2016/06/01,10:38:08,水曜日,,,学生,理学部,入館可,1,入館ゲート1,許可
2016/06/01,10:38:13,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:39:14,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:39:38,水曜日,,,学生,文学部,,,入館ゲート1,許可
2016/06/01,10:40:55,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:41:16,水曜日,,,学生,工学部,,4,入館ゲート1,許可
2016/06/01,10:41:24,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,10:41:34,水曜日,,,学生,医学部,,1,入館ゲート1,許可
2016/06/01,10:41:34,水曜日,,,大学院生,医学部,,D4,入館ゲート2,許可
2016/06/01,10:41:56,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,10:41:57,水曜日,,,学生,医学部,,1,入館ゲート1,許可
2016/06/01,10:41:59,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,10:42:26,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,10:42:31,水曜日,,,学生,文学部,,4,入館ゲート2,許可
2016/06/01,10:42:40,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:42:46,水曜日,,,学生,文学部,,4,入館ゲート2,許可
2016/06/01,10:42:54,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:43:04,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,10:43:08,水曜日,,,学生,法学部,入館可,2,入館ゲート1,許可
2016/06/01,10:43:12,水曜日,,,学生,法学部,入館可,2,入館ゲート2,許可
2016/06/01,10:44:36,水曜日,,,大学院生,経済学部,,D3,入館ゲート1,許可
2016/06/01,10:45:01,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,10:45:17,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,10:45:40,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,10:46:08,水曜日,,,学生,経済学部,,1,入館ゲート1,許可
2016/06/01,10:46:26,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,10:46:30,水曜日,,,学生,教育学部,,2,入館ゲート2,許可
2016/06/01,10:47:52,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,10:47:54,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,10:48:13,水曜日,,,学生,工学部,,3,入館ゲート2,許可
2016/06/01,10:48:22,水曜日,,,学生,経済学部,,3,入館ゲート1,許可
2016/06/01,10:48:42,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,10:48:51,水曜日,,,学生,法学部,入館可,4,入館ゲート1,許可
2016/06/01,10:49:19,水曜日,,,大学院生,経済学部,,M1,入館ゲート2,許可
2016/06/01,10:50:12,水曜日,,,大学院生,文学部,,M1,入館ゲート1,許可
2016/06/01,10:50:56,水曜日,,,学生,薬学部,,2,入館ゲート1,許可
2016/06/01,10:51:23,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,10:51:23,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,10:52:59,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,10:53:10,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,10:53:22,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,10:53:34,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,10:54:02,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,10:54:33,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,10:55:02,水曜日,,,大学院生,経済学部,,M1,入館ゲート2,許可
2016/06/01,10:55:59,水曜日,,,学生,文学部,入館可,4,入館ゲート1,許可
2016/06/01,10:56:25,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,10:57:59,水曜日,,,学生,薬学部,,2,入館ゲート2,許可
2016/06/01,10:58:01,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,10:58:06,水曜日,,,学生,文学部,入館可,3,入館ゲート2,許可
2016/06/01,10:59:00,水曜日,,,学生,工学部,,4,入館ゲート1,許可
2016/06/01,10:59:26,水曜日,,,学生,経済学部,,1,入館ゲート1,許可
2016/06/01,10:59:35,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,10:59:59,水曜日,,,大学院生,工学部,,D3,入館ゲート1,許可
2016/06/01,11:00:02,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,11:00:03,水曜日,,,大学院生,文学部,,M2,入館ゲート1,許可
2016/06/01,11:01:07,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,11:01:38,水曜日,,,学生,医学部,,1,入館ゲート1,許可
2016/06/01,11:01:42,水曜日,,,学生,医学部,,1,入館ゲート2,許可
2016/06/01,11:04:49,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,11:04:53,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,11:05:02,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,11:06:19,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,11:07:00,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,11:07:13,水曜日,,,学生,経済学部,入館可,3,入館ゲート2,許可
2016/06/01,11:07:24,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,11:07:32,水曜日,,,学生,教育学部,,2,入館ゲート1,許可
2016/06/01,11:08:08,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,11:08:09,水曜日,,,学生,法学部,,3,入館ゲート2,許可
2016/06/01,11:08:16,水曜日,,,学生,薬学部,,2,入館ゲート1,許可
2016/06/01,11:08:56,水曜日,,,学生,法学部,,,入館ゲート1,許可
2016/06/01,11:09:08,水曜日,,,学生,農学部,,2,入館ゲート1,許可
2016/06/01,11:09:16,水曜日,,,学生,文学部,入館可,3,入館ゲート1,許可
2016/06/01,11:09:25,水曜日,,,学生,経済学部,,1,入館ゲート1,許可
2016/06/01,11:10:26,水曜日,,,学生,教育学部,,4,入館ゲート1,許可
2016/06/01,11:11:19,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,11:11:22,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,11:11:25,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,11:11:37,水曜日,,,学生,経済学部,,,入館ゲート1,許可
2016/06/01,11:12:56,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,11:12:56,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,11:13:00,水曜日,,,学生,経済学部,,3,入館ゲート2,許可
2016/06/01,11:13:08,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,11:13:10,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,11:14:09,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,11:14:16,水曜日,,,学生,経済学部,,1,入館ゲート1,許可
2016/06/01,11:14:27,水曜日,,,学生,文学部,入館可,3,入館ゲート2,許可
2016/06/01,11:15:08,水曜日,,,大学院生,国際文化,,M1,入館ゲート2,許可
2016/06/01,11:17:38,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,11:18:01,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,11:18:04,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,11:18:16,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,11:18:21,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,11:19:30,水曜日,,,学生,歯学部,,1,入館ゲート1,許可
2016/06/01,11:19:39,水曜日,,,学生,歯学部,,1,入館ゲート1,許可
2016/06/01,11:19:50,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,11:20:04,水曜日,,,学生,文学部,入館可,3,入館ゲート1,許可
2016/06/01,11:20:07,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,11:22:32,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,11:22:34,水曜日,,,学生,医学部,,1,入館ゲート1,許可
2016/06/01,11:22:48,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,11:22:53,水曜日,,,学生,薬学部,,2,入館ゲート2,許可
2016/06/01,11:22:56,水曜日,,,学生,経済学部,,1,入館ゲート1,許可
2016/06/01,11:24:33,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,11:24:34,水曜日,,,学生,文学部,入館可,,入館ゲート2,許可
2016/06/01,11:24:41,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,11:25:32,水曜日,,,大学院生,文学部,,D3,入館ゲート2,許可
2016/06/01,11:26:02,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,11:26:04,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,11:26:27,水曜日,,,学生,教育学部,入館可,2,入館ゲート2,許可
2016/06/01,11:26:30,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,11:26:33,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,11:27:51,水曜日,,,学生,法学部,入館可,3,入館ゲート2,許可
2016/06/01,11:28:13,水曜日,,,学生,経済学部,,,入館ゲート1,許可
2016/06/01,11:28:35,水曜日,,,大学院生,文学部,,,入館ゲート1,許可
2016/06/01,11:28:52,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,11:28:53,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,11:29:42,水曜日,,,学生,法学部,,1,入館ゲート1,許可
2016/06/01,11:30:41,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,11:31:36,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,11:32:15,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,11:32:46,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,11:32:47,水曜日,,,学生,法学部,,3,入館ゲート2,許可
2016/06/01,11:32:50,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,11:32:52,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,11:34:15,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,11:34:17,水曜日,,,学生,法学部,,3,入館ゲート2,許可
2016/06/01,11:35:02,水曜日,,,学生,文学部,入館可,2,入館ゲート2,許可
2016/06/01,11:35:23,水曜日,,,学生,文学部,入館可,2,入館ゲート1,許可
2016/06/01,11:35:29,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,11:36:21,水曜日,,,大学院生,国際文化,,D2,入館ゲート1,許可
2016/06/01,11:36:55,水曜日,,,学生,文学部,,4,入館ゲート2,許可
2016/06/01,11:37:23,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,11:37:25,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,11:37:32,水曜日,,,学生,文学部,,4,入館ゲート1,許可
2016/06/01,11:38:05,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,11:39:06,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,11:39:14,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,11:39:16,水曜日,,,学生,経済学部,,1,入館ゲート1,許可
2016/06/01,11:39:25,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,11:40:17,水曜日,,,大学院生,文学部,,D1,入館ゲート1,許可
2016/06/01,11:40:23,水曜日,,,学生,教育学部,,4,入館ゲート2,許可
2016/06/01,11:40:43,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,11:41:08,水曜日,,,大学院生,文学部,,M1,入館ゲート1,許可
2016/06/01,11:41:25,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,11:41:38,水曜日,,,学生,経済学部,,3,入館ゲート1,許可
2016/06/01,11:41:38,水曜日,,,大学院生,法学部,,D3,入館ゲート2,許可
2016/06/01,11:41:48,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,11:41:52,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,11:42:22,水曜日,,,大学院生,文学部,,M2,入館ゲート1,許可
2016/06/01,11:42:28,水曜日,,,学生,文学部,,4,入館ゲート2,許可
